67.222,51.111,39.444,35.278,33.333,29.722,28.056,25.556,23.333,38.333,54.444,47.222,42.778,38.889,35.278,31.667,28.611,25.556,48.333,63.889,56.667,52.778,45.556,41.389,36.667,31.667,27.5,46.944,56.944,65.278,66.389,73.889,51.389,44.167,37.222,31.944,45.833,52.222,60,65,73.056,76.389,78.889,51.389,35,45,51.667,58.333,64.167,69.444,73.056,76.111,79.444,51.944,44.722,54.444,60.833,65.278,70.556,74.167,75.278,77.5,78.056,45.833,58.611,66.944,71.667,74.722,73.889,76.944,78.056,80,54.444,84.444,89.444,87.5,86.667,83.056,81.667,79.722,45,0
70.833,51.111,40.833,35.833,34.167,31.944,30,27.222,25,49.167,54.722,48.889,43.611,40.833,36.667,33.889,30,26.389,50.278,66.111,55.833,52.5,47.5,42.222,37.5,33.333,27.778,47.5,57.5,66.944,73.611,72.778,51.111,45.833,40.833,33.056,48.056,53.889,60.833,67.778,73.056,76.389,79.167,58.611,35.833,44.444,51.667,58.611,65.278,70.278,73.056,77.5,80.278,61.389,44.444,52.778,59.722,65.833,71.389,72.778,76.111,78.333,80.556,47.5,57.222,66.389,70.278,74.444,75,77.5,78.889,81.111,50.556,85,87.5,85.833,87.778,84.722,82.5,80.833,57.778,1
50.556,38.611,36.944,35.833,33.333,31.667,30.556,27.778,25.556,59.444,50,42.5,40.556,38.611,35.833,32.778,30.278,26.667,56.111,58.889,53.056,49.722,45.278,42.5,38.056,34.722,29.722,51.667,66.389,70.556,75.833,70.556,51.111,48.611,41.667,35.833,46.389,54.444,63.056,69.444,73.611,75.833,78.611,78.611,45.278,43.889,50.833,59.167,64.722,70,73.056,76.111,79.722,80.278,43.056,51.389,58.333,66.111,71.667,74.167,75.278,77.778,81.111,40.833,51.944,62.222,69.444,72.778,76.944,80.278,82.222,79.167,38.056,54.722,80.278,82.778,88.333,89.722,85.278,54.722,41.389,0
69.167,47.778,37.5,35.556,33.056,32.778,29.722,26.667,25,50.833,53.056,47.778,43.611,38.889,36.111,34.722,30.278,26.389,53.333,68.056,56.667,51.389,46.944,43.611,36.944,33.056,28.611,48.611,58.889,68.056,74.167,73.333,52.778,47.778,39.722,32.778,48.611,54.444,63.889,67.778,73.333,76.944,79.167,65.556,38.611,45.833,52.5,60.556,66.389,69.722,73.611,79.722,79.722,72.5,45.278,54.167,60.556,66.944,72.222,74.722,76.667,80.556,81.389,46.944,56.667,65.833,70.278,76.389,75.833,77.5,78.889,83.611,49.722,68.889,90.278,87.5,87.5,82.222,83.611,81.111,65.556,2
68.333,48.056,39.167,35.556,32.778,31.944,29.722,26.667,24.167,60.278,54.722,48.333,43.889,40.556,37.5,33.889,30,26.667,60.278,64.167,56.111,53.056,48.611,43.611,36.111,32.5,29.722,50.278,60.833,68.611,74.167,72.778,49.444,48.333,41.389,33.333,47.5,55.833,62.778,67.222,73.056,76.111,79.444,74.167,39.722,45.278,52.778,60.278,65.833,70.278,74.444,78.056,78.889,75.833,45.833,53.611,61.389,65.556,71.111,74.167,76.944,79.444,81.111,46.389,56.389,62.778,69.722,74.167,77.778,78.056,80,82.222,48.889,66.667,88.333,88.611,88.333,85,84.167,83.056,59.722,3
65.556,48.056,39.722,35.833,34.444,32.5,30.278,28.333,25.278,60,53.333,47.778,43.333,40.278,37.5,34.444,31.389,27.5,60.278,56.667,57.5,53.056,48.611,44.444,38.611,35.278,30.833,51.944,62.778,68.889,73.611,75.278,53.611,50.556,42.5,34.444,48.333,57.778,64.444,68.333,72.778,75.278,78.889,78.333,41.944,45.833,54.722,60.556,66.667,70.278,74.722,77.222,80.278,78.611,46.944,55,61.389,66.667,71.111,73.889,75.278,79.167,81.667,47.778,56.667,65.278,70.278,73.611,77.222,78.056,78.889,81.111,49.722,67.778,75.278,90.833,88.889,88.056,84.722,83.611,58.333,4
58.333,46.667,39.722,37.5,36.111,33.333,31.111,29.444,25.833,59.722,53.889,48.056,45,41.944,38.056,35.278,31.944,27.5,62.778,55.556,57.778,53.333,49.444,45.278,39.444,35.278,31.944,52.5,63.056,69.167,74.444,75.278,53.889,51.667,42.5,36.389,48.611,57.5,63.889,70.278,75,77.5,78.611,80.556,48.889,47.778,53.889,60.556,66.944,71.944,75.278,77.5,80.556,80,47.5,54.167,61.389,66.667,70.833,73.056,77.222,79.444,83.056,48.333,57.222,65,70,74.167,75.833,78.889,79.167,81.111,50.556,67.222,74.722,90.833,90.833,87.778,81.667,82.222,79.444,5
58.611,45,39.722,36.389,34.444,31.944,30.833,28.333,25.278,61.389,52.222,48.056,43.333,41.389,36.944,33.611,31.667,26.944,63.333,56.111,57.5,53.056,48.333,44.444,37.778,34.722,31.389,51.667,61.667,67.222,72.5,74.167,53.611,50,41.111,35.833,47.5,56.111,63.333,67.222,71.944,74.444,78.056,77.778,41.944,44.722,53.056,59.444,66.111,69.444,74.722,77.222,79.167,79.167,45.556,53.611,61.111,66.389,70.278,73.333,74.722,77.5,81.111,45.278,55,65.556,70.556,73.889,77.222,77.778,78.889,80.278,45.278,67.778,75.556,90,87.778,87.5,83.889,83.056,58.889,6
66.667,42.5,38.333,35.833,34.167,32.222,31.667,27.222,25.556,59.722,51.944,46.111,42.5,40.556,36.944,33.889,30.556,27.222,59.722,58.889,56.111,51.667,46.667,43.889,38.889,34.722,31.389,52.5,62.5,69.167,73.611,73.333,51.667,50.278,41.944,36.111,46.389,56.389,61.111,67.222,72.222,76.667,77.5,77.222,43.889,44.444,52.5,59.444,64.444,69.444,74.444,77.5,78.889,80,44.167,52.5,60.278,65.278,68.889,73.333,76.944,78.056,80,43.056,53.611,62.5,69.722,73.611,76.667,78.056,80.556,80.278,41.389,60.833,74.722,88.056,89.167,85,82.778,81.389,53.889,7
55.278,41.111,38.333,36.111,33.889,31.944,30.556,27.5,25.556,61.111,51.944,44.722,41.944,39.444,36.667,32.5,30,26.944,60.278,59.722,56.111,50.833,46.944,43.333,37.778,33.333,30.278,52.5,63.056,69.167,75,74.167,50,50.556,41.389,35.556,46.389,56.111,60.833,67.222,72.5,76.111,76.944,79.167,43.056,44.444,51.389,59.444,64.444,69.167,73.333,75.556,79.444,77.5,44.167,51.111,59.444,63.889,68.333,72.778,75.556,77.5,79.167,43.056,54.167,63.056,69.444,73.056,76.111,78.333,80.556,81.389,41.389,59.444,72.5,87.222,86.944,89.167,82.5,84.167,52.222,8
