46.944,57.222,43.889,43.056,40.556,37.222,35.278,33.889,29.167,42.5,55,54.444,47.5,43.889,42.5,40.556,37.5,32.778,42.5,55,56.944,52.222,48.056,47.778,46.389,44.444,40.833,43.056,56.389,60.556,55.556,53.056,50,50.556,51.667,50,43.333,63.056,65.278,84.722,85.556,71.389,57.5,53.056,47.778,42.5,70,76.667,85.833,85.833,68.333,52.5,45.833,40.833,40,65.833,78.333,80.556,81.111,63.333,46.111,38.889,35,36.111,65.833,77.778,82.778,78.889,45.278,39.444,33.333,29.722,29.167,46.667,84.167,85.556,45.278,36.667,34.444,30,26.944,0
47.222,55,44.167,42.5,40.556,38.611,36.389,34.167,29.167,43.611,63.056,54.444,48.056,45.833,43.611,41.944,39.444,33.611,43.333,65.278,58.889,53.333,50.278,48.611,45.833,45.556,43.056,42.778,61.944,61.667,56.667,53.889,53.056,52.778,52.778,55,44.167,64.444,65.278,68.611,83.611,73.333,59.167,53.056,46.667,41.944,67.778,75.556,85.833,85.833,71.944,52.778,45.833,40.833,39.722,59.722,78.056,82.222,81.667,65.278,45.833,39.444,35.556,36.389,73.889,80,82.778,82.222,45.556,38.333,34.167,30.833,31.389,56.111,84.167,86.944,43.611,37.778,33.611,30.556,27.778,1
53.611,41.667,39.167,39.167,40,37.778,37.222,34.167,28.611,47.5,49.167,46.944,44.167,43.889,43.056,42.778,40,36.944,45.833,57.5,51.944,48.611,46.111,45.833,46.389,47.222,47.5,45.556,63.056,55.556,54.167,52.5,51.111,48.333,58.056,51.667,43.056,64.722,62.5,63.611,82.5,72.778,58.056,50.833,41.667,41.667,64.444,69.722,82.5,84.444,78.611,53.056,43.889,36.667,37.778,57.222,75.278,80.278,77.222,68.056,44.444,37.222,31.667,34.722,42.222,73.611,79.167,76.944,55.833,39.167,34.167,29.722,29.167,34.722,76.667,81.667,78.611,41.389,35.278,30.833,27.5,0
49.444,52.5,44.167,40.833,39.444,38.333,36.944,33.611,30,44.167,63.333,51.111,47.222,45,41.389,40.833,38.333,34.722,45.278,66.111,57.5,52.5,50.278,47.222,44.444,45,44.444,44.722,65.278,59.444,56.667,54.722,53.889,50.556,24.167,54.722,44.167,66.111,65,73.333,85,72.222,59.722,53.333,47.222,42.778,68.333,76.667,87.778,87.222,75.833,53.333,47.5,40.833,40.833,71.667,78.056,84.444,85,63.889,45.833,40,35.833,38.056,75,80.833,83.889,83.333,48.056,40,34.722,30.556,32.5,51.111,84.722,87.222,56.944,38.333,35.278,31.667,27.778,2
51.944,54.444,44.722,41.111,38.611,37.5,36.111,31.389,28.333,45.278,55.556,49.722,46.389,42.778,41.389,40.278,38.056,32.778,42.5,63.889,51.389,48.333,47.5,45,45,46.111,45.278,41.389,56.944,54.722,52.5,51.111,51.111,50.556,57.222,56.667,42.222,61.389,58.056,65.556,83.333,72.778,58.889,53.611,46.389,40,63.056,71.111,82.778,83.056,71.111,53.333,46.667,41.111,40,70,75,81.389,80.833,63.056,46.944,40.833,35,38.611,75,80.833,81.944,80.556,48.333,40,35.833,30.833,33.333,51.389,85,88.333,61.389,39.722,34.167,31.389,27.222,3
52.222,50.833,43.056,41.944,41.111,40.278,36.944,34.167,31.111,46.944,58.611,51.944,47.5,45.278,45,42.222,39.722,36.389,46.111,60.833,55.833,53.056,49.444,48.056,46.944,46.111,45.278,44.444,61.667,59.167,56.667,55.833,52.5,54.167,60.278,55,46.111,63.889,64.167,76.111,84.167,73.056,59.167,53.611,46.667,43.333,65.278,78.889,86.944,88.611,76.111,53.333,48.056,40.556,40.278,70.833,78.611,83.333,83.611,76.944,46.111,41.111,35.278,39.444,59.722,80.833,83.333,81.111,50.833,42.222,34.722,31.667,33.889,46.667,82.778,86.111,69.167,40,36.667,31.944,28.889,4
63.056,49.444,44.167,43.889,41.944,41.667,38.333,36.111,32.222,50.278,57.222,51.389,46.944,46.111,44.722,42.778,41.944,38.611,48.889,61.389,55.556,52.778,50,47.5,47.5,46.389,44.722,47.222,64.722,58.611,56.389,54.722,51.389,54.444,61.111,55.833,48.333,67.5,63.611,75,83.333,72.778,59.167,54.167,46.944,44.167,70,78.889,86.944,86.944,76.389,53.889,48.056,40.278,41.389,73.889,78.333,84.444,84.167,76.389,47.222,41.944,35.556,41.111,75,81.111,85,83.889,50.833,41.389,36.667,33.333,35,61.667,84.167,85.278,69.444,41.389,37.222,32.778,29.167,5
58.333,48.056,43.056,42.778,41.667,40.833,37.5,35.556,31.667,51.111,56.944,50.556,46.667,44.722,45.556,42.5,40.556,38.333,48.611,60.278,54.444,52.222,49.167,47.778,46.389,45.556,44.167,46.389,61.944,58.889,55.833,56.111,52.778,53.611,60.278,53.056,47.222,64.167,64.444,75.278,84.167,73.056,58.611,53.056,45.278,43.889,65.278,78.611,86.667,88.333,75.278,52.778,47.222,40.278,40.556,70.833,78.333,83.333,83.056,76.667,45.833,40.556,35.278,39.167,59.722,80.833,82.778,80.556,50.833,41.944,34.722,31.944,34.167,45.278,82.778,85.278,68.889,40.833,36.667,31.667,28.333,6
65,47.5,43.056,41.111,40.278,38.889,35.833,33.889,28.333,49.444,54.722,48.889,45.833,41.944,40.556,39.444,38.333,36.389,47.778,55.833,49.722,48.611,45.278,45,43.889,43.889,42.778,42.222,56.944,51.111,50.278,50,51.389,53.056,60,50.278,43.056,60.833,56.111,65.278,84.722,71.389,57.222,52.778,43.333,40.556,59.167,70,80.833,84.444,74.722,52.222,45,38.056,39.167,62.222,71.667,79.167,81.667,71.389,45,38.889,34.167,37.5,56.667,77.5,79.167,78.333,46.944,41.389,34.167,31.389,33.056,45.278,82.222,85.556,74.722,39.444,36.389,31.667,26.944,7
69.167,44.167,40,40,39.444,38.611,36.667,34.167,29.167,47.778,51.667,46.944,43.889,43.333,43.333,41.944,40,36.389,48.333,57.222,52.5,48.611,46.111,44.722,46.111,45.556,44.444,44.722,59.722,58.056,54.722,53.333,48.611,35,59.722,51.111,46.111,63.611,63.611,70.556,82.778,70.556,56.944,50.833,43.333,43.333,66.111,73.611,86.667,87.778,73.611,51.667,45,38.333,40,70.833,76.667,83.056,85.556,79.722,46.389,39.167,32.778,36.389,46.944,78.889,84.167,83.056,56.944,40.556,34.722,29.722,32.5,40.833,80.556,84.444,73.889,39.167,35.556,31.944,28.611,8
