27.5,35,38.611,39.167,41.944,43.611,85.556,82.778,68.611,36.944,41.944,43.611,45.556,51.389,81.667,81.389,83.889,83.889,53.611,45.556,48.889,52.5,58.611,83.889,83.333,81.944,82.5,56.667,57.222,54.167,56.389,61.389,75.556,81.389,82.222,81.111,41.389,63.611,60.556,57.778,63.056,70.278,74.722,77.5,78.056,36.667,65,64.722,66.111,67.778,69.722,71.111,76.667,78.333,33.611,52.778,67.222,69.444,69.722,71.667,72.5,75.833,77.222,29.444,38.333,77.222,74.444,73.333,75.556,75.833,77.222,50.556,26.389,30.556,40,83.889,78.333,77.5,78.333,77.778,36.667,0
27.5,35.556,40,41.944,42.778,48.611,81.667,86.389,80.556,38.611,43.056,46.667,48.056,52.5,84.444,81.111,83.333,82.778,58.333,47.778,50.278,52.222,59.444,84.722,82.222,80,80.556,58.889,59.444,57.222,57.222,62.222,77.778,81.389,81.111,79.167,45.278,63.056,61.944,59.722,63.056,69.444,75.833,76.389,78.333,37.5,65.833,64.722,65.278,66.389,67.222,70.278,75.278,78.889,34.444,59.444,71.389,68.333,66.667,69.444,71.944,74.444,74.444,30.556,37.222,63.333,69.722,69.444,73.056,74.167,77.5,61.389,27.222,30,38.611,72.778,73.889,74.444,77.222,79.722,37.222,1
28.333,33.889,38.333,42.222,46.389,81.667,86.667,85.556,56.667,33.056,40.833,45.278,49.167,69.167,81.667,81.111,81.389,83.333,43.056,46.667,48.333,54.722,72.778,83.333,84.444,81.944,79.722,56.944,51.111,52.778,54.722,65.556,76.944,78.889,81.111,82.5,57.778,59.722,57.222,57.222,61.944,70.556,72.778,75.556,79.722,38.611,63.056,61.667,63.889,66.667,68.611,73.611,75.278,76.111,33.611,62.5,67.778,68.611,70,70.833,72.5,73.056,74.444,29.444,36.944,64.722,71.667,72.222,73.889,75.278,78.056,71.111,26.667,31.389,36.667,71.667,74.722,76.667,79.444,78.611,38.333,0
30,36.944,40.278,41.944,44.722,70.278,86.667,90.556,80.556,40.556,44.167,46.667,50.278,54.444,87.222,84.167,86.111,83.889,52.222,49.444,50.833,53.889,59.722,86.389,83.889,83.889,81.944,61.389,56.111,55,56.111,60.278,75.556,83.889,83.611,81.389,45.278,58.889,60.556,59.444,64.444,72.222,75.278,78.056,80.833,39.444,65.556,63.333,63.333,65.556,69.722,72.778,77.778,78.056,34.722,66.389,69.444,68.611,68.056,70.833,71.944,75.833,79.722,30.278,39.167,78.889,70.833,73.611,75,75,75.278,71.111,27.778,31.389,41.111,72.222,76.111,75.556,78.333,80.833,40,2
30.833,38.611,41.111,43.611,45.278,70.556,84.444,89.444,78.333,41.944,44.722,48.056,49.444,55.833,84.444,81.111,83.333,82.222,51.389,49.444,51.389,54.444,61.944,82.5,82.778,83.056,82.222,60.278,59.167,57.5,58.611,61.389,77.5,82.5,83.611,80,59.444,62.5,59.167,60.833,63.056,72.222,75,79.722,80.556,40.833,64.444,63.056,63.056,66.944,71.389,72.778,76.944,79.722,35.556,53.333,68.056,69.167,68.889,70.556,74.167,76.389,80,31.944,38.889,79.722,73.056,72.778,75,74.167,78.333,70.556,28.611,32.222,43.056,73.333,76.667,76.389,79.444,79.444,43.889,3
32.222,37.222,41.389,43.611,46.111,78.611,83.889,87.778,85.278,39.722,46.111,49.167,50.556,58.889,86.111,84.167,82.778,82.778,50,49.444,51.944,55,65.556,86.944,83.889,82.5,80.833,58.611,56.389,56.111,57.222,63.889,76.389,81.667,83.889,80.833,59.167,60.833,58.889,60.278,65,72.222,75.833,79.167,79.444,42.778,64.167,65.278,64.167,67.5,72.222,74.167,78.889,80.833,36.389,69.167,69.167,68.889,71.389,73.333,74.444,79.444,78.889,32.778,39.167,80,72.222,73.889,75.833,76.944,78.889,77.222,29.167,33.889,48.056,74.444,75.833,78.056,78.889,82.222,52.222,4
35,40.556,42.778,44.444,50.278,83.056,85.278,85.833,88.056,43.333,46.944,48.611,52.5,59.444,85.833,85.833,84.722,85,54.444,49.167,50.833,55.556,64.722,85.278,85.278,83.611,82.5,65.278,57.222,54.167,58.056,64.167,76.389,81.944,83.333,81.667,61.667,61.389,60.556,60.833,64.722,68.889,75.556,78.056,78.611,45.833,64.167,64.722,65,67.222,69.444,74.722,77.222,81.111,39.722,67.222,70,67.778,71.111,72.5,76.389,76.111,79.167,33.889,43.333,73.056,71.389,72.5,74.722,76.111,75.556,80,29.722,35.278,53.611,73.889,75.833,77.222,79.167,81.389,62.222,5
31.111,36.944,41.944,44.444,48.333,79.167,85.833,87.222,86.111,39.167,45,48.611,52.222,58.611,85,84.722,83.611,85,46.667,49.167,53.611,57.222,65.833,86.667,85.278,83.889,81.111,60.833,56.667,55,56.111,63.333,75.556,80.833,83.611,81.111,60,61.667,59.444,61.944,64.167,70.556,74.444,78.889,79.722,43.333,63.611,65.556,63.889,66.944,72.222,73.611,76.389,79.167,36.944,68.889,68.056,69.167,71.111,72.222,73.056,78.333,77.222,32.222,39.722,79.722,71.389,73.056,74.167,76.111,77.5,76.111,29.167,33.889,47.778,74.444,75.833,76.944,79.167,81.667,52.5,6
30.556,37.5,41.111,44.444,50.278,81.667,86.389,86.667,79.722,38.056,43.333,47.778,51.111,58.333,81.111,83.333,83.889,85.556,43.611,50,53.056,56.667,64.722,82.5,85.833,83.333,81.667,59.167,55.556,54.722,55.278,62.778,77.5,81.944,81.389,80,58.611,61.667,58.889,58.889,62.222,70,73.056,76.389,79.444,42.222,65.833,64.167,62.778,67.5,69.722,73.056,76.111,79.167,36.111,68.611,70,67.778,69.444,70,74.167,76.944,78.056,31.389,40,83.333,71.944,73.056,73.889,76.111,77.778,75.556,29.167,32.778,41.111,74.167,76.111,76.111,79.167,78.611,47.778,7
29.444,35.833,40.278,42.778,45.556,78.889,85.833,85.833,80,36.944,42.222,45.278,50,71.389,85.278,82.222,84.167,84.722,42.222,47.5,52.222,53.889,73.611,84.722,83.611,82.222,81.389,56.111,52.5,51.389,53.889,65.278,76.944,82.222,81.111,80.556,58.056,56.944,56.389,58.333,61.389,70.278,73.889,76.944,80.556,38.056,61.944,61.944,62.222,66.667,69.167,70.833,74.722,77.222,35.556,61.389,67.5,67.778,68.056,70.278,72.5,75.278,75.833,31.667,37.778,68.611,72.5,73.333,73.333,74.722,77.5,72.222,27.5,32.5,38.333,71.944,73.889,74.444,77.5,81.389,44.722,8
