25,28.889,31.944,33.889,36.944,40.278,42.778,62.778,28.889,27.222,31.944,36.667,41.944,47.222,73.611,78.333,61.111,42.5,30.278,37.5,47.222,84.167,85.833,87.222,76.944,55.556,46.111,33.889,56.111,85,86.111,83.889,80.556,65.556,55,46.667,50.833,84.167,78.333,82.222,81.111,71.944,62.778,54.722,48.056,80.833,82.222,82.5,80.833,81.667,67.778,64.167,56.667,47.778,81.667,81.944,82.778,79.722,78.611,71.111,67.222,60.833,52.5,82.778,82.778,85,84.444,82.5,71.944,73.333,70,63.333,83.333,87.5,86.389,85.556,84.444,85.833,84.722,87.222,72.778,0
25.833,29.444,31.944,34.444,36.944,40.278,44.444,63.056,33.889,27.5,31.944,36.944,42.222,46.944,80.556,77.222,58.889,44.167,31.667,38.611,49.722,80,86.944,89.167,77.5,56.389,46.667,36.667,61.111,85.556,86.111,86.111,85,68.056,55.833,46.667,61.667,86.667,87.5,84.167,84.722,81.667,65,56.944,47.778,81.944,84.167,84.444,84.167,81.944,70,65,57.222,49.167,82.5,81.667,83.889,81.944,79.444,70,66.944,62.222,53.333,80.833,82.5,80.833,83.889,85.556,73.889,72.5,69.722,65.278,84.444,84.444,81.944,85.556,87.778,88.056,86.944,87.222,82.222,1
25.278,28.889,30.833,33.889,40,52.222,68.056,46.111,32.222,27.778,32.222,36.389,43.611,54.722,86.389,63.333,50,40,31.111,37.222,47.222,84.444,88.056,88.056,76.389,52.5,44.722,33.333,47.222,86.111,86.944,83.333,83.889,64.722,54.167,46.667,42.222,82.778,86.389,84.167,84.444,74.444,63.333,55.556,49.167,78.056,83.611,84.722,85.278,83.333,68.889,66.111,60.278,52.222,74.722,85.556,84.722,83.889,84.444,70.833,68.889,66.111,60.278,79.444,81.944,83.889,85.278,86.667,87.778,72.5,73.611,90,75,83.056,84.167,85.833,86.111,88.056,88.889,88.889,85.278,0
25.278,28.889,32.778,34.444,38.056,41.944,51.111,70,38.333,28.611,33.889,37.5,41.944,48.056,86.389,74.444,59.722,44.444,31.389,38.611,49.167,83.333,87.778,89.444,77.222,57.222,47.5,36.667,70.556,85,87.778,85.833,81.667,68.056,55.556,47.222,56.944,84.167,85,84.167,85,78.056,64.167,56.111,49.444,81.944,83.889,84.167,82.778,81.944,67.5,65.556,59.167,50.556,80.278,83.056,83.889,83.889,81.389,70.556,68.056,62.222,54.722,81.111,83.611,86.389,86.389,86.944,72.222,73.056,70,65.278,88.889,86.667,85.556,85.278,86.667,87.222,87.5,89.444,82.222,2
26.667,30.278,33.056,35.833,40,43.333,57.5,70.833,39.167,28.889,34.722,38.611,44.722,74.444,86.667,74.444,60,45,32.778,38.889,56.111,83.333,86.667,89.167,78.333,56.944,48.611,38.056,73.056,85.556,87.222,85.278,83.889,66.389,56.667,48.889,60.556,87.222,87.222,83.056,82.778,82.778,65,57.222,49.722,85.556,84.167,85.556,83.611,81.667,68.889,65.833,59.167,51.111,84.444,83.889,83.611,81.944,79.444,69.722,67.222,62.5,54.722,80.278,81.944,83.333,84.167,88.333,75.278,72.222,70,65.278,85.833,82.5,84.444,85.278,86.667,86.389,88.056,89.167,87.5,3
26.111,31.111,33.333,35.833,39.444,45.556,76.111,65,40.556,29.722,35.278,39.167,43.889,57.778,87.778,72.5,58.333,45.556,32.5,39.167,51.389,85.278,86.944,88.333,86.111,57.5,48.333,36.944,71.667,86.111,87.778,85.833,84.444,66.667,57.222,48.611,68.611,85.278,85.556,85.556,85.556,79.722,64.722,58.611,51.667,85,86.111,85.278,83.889,83.889,68.056,67.5,60.833,52.5,85.833,83.889,85.556,83.889,83.056,71.389,68.611,63.611,58.333,80.833,84.167,87.222,87.5,90,80.833,73.056,71.389,68.056,87.222,86.111,86.667,86.111,87.5,87.5,90.278,88.889,88.889,4
27.222,31.667,33.889,38.056,41.389,48.056,66.944,63.333,41.944,30.833,36.667,39.444,46.111,83.333,88.889,73.889,58.611,46.111,33.889,40.833,68.889,85,86.944,87.222,85,57.778,49.722,38.056,79.444,86.111,87.5,85,85.556,67.778,58.056,50.833,72.778,86.667,86.667,86.389,84.444,78.611,65,58.889,51.389,85.833,85.833,85,84.444,83.333,68.611,65.556,61.111,54.167,86.389,85.278,84.722,83.889,84.444,72.222,67.778,64.722,58.333,82.778,83.056,88.056,88.611,87.5,79.167,72.222,71.111,69.167,85.833,85.833,85.556,86.111,89.444,88.056,89.167,90.556,89.722,5
26.111,31.111,33.333,36.111,40,46.389,76.111,58.611,37.5,29.722,35,39.167,44.167,57.778,87.778,71.111,55.278,44.167,31.944,38.889,51.389,85.278,86.944,88.333,85.278,55.278,47.222,35.556,71.667,86.111,87.778,85.833,84.167,66.944,56.389,48.333,65.556,85.278,85,85.556,86.111,79.444,65,58.056,51.111,83.889,85.556,85.278,83.333,83.611,68.333,67.778,60,52.778,84.722,85,85,83.611,83.333,72.222,68.611,63.611,58.333,83.611,83.333,86.667,87.5,88.611,81.111,71.944,70.278,67.5,85.556,85.556,86.111,87.778,89.167,88.056,89.722,88.333,88.056,6
26.111,30.278,31.111,36.944,40.833,48.333,77.778,60.556,36.944,29.722,34.444,38.611,44.722,57.222,85,70.833,54.722,43.611,32.5,37.5,49.444,84.722,86.111,86.944,81.389,56.111,46.944,35.556,73.611,86.111,86.944,85.833,84.444,65.833,56.111,48.611,63.611,83.333,85.278,83.889,85,75.833,63.611,57.5,50.833,81.389,85.556,83.333,83.889,82.222,70,66.389,60.556,53.611,81.667,85.833,84.444,83.333,82.5,72.778,69.167,65.556,59.444,81.389,82.778,84.444,85.556,86.389,76.111,71.944,70,69.167,82.5,82.5,84.444,84.444,86.389,87.778,87.778,90.556,87.5,7
25.556,29.444,32.778,35.556,40.833,46.944,71.111,56.111,35,28.611,31.944,37.5,43.611,71.944,84.444,67.778,53.333,42.222,31.389,36.944,47.778,77.5,82.778,86.944,75.833,54.167,45.833,34.722,59.722,85.278,85.278,81.944,81.389,62.778,54.722,46.944,44.722,82.222,81.111,85,84.444,75,64.722,57.5,50,79.167,81.944,81.389,82.778,82.5,68.889,66.944,59.167,52.778,79.167,83.056,81.667,83.333,79.722,71.944,68.889,66.111,60.556,79.444,81.944,83.333,84.722,86.389,81.389,72.5,71.944,71.944,81.944,83.056,82.5,85.556,84.444,86.111,88.611,88.889,86.111,8
