34.167,85.556,85.278,81.111,85.278,85.278,86.389,35.278,25.556,70.278,80.833,81.944,81.667,81.944,83.056,82.5,58.889,35.833,81.389,81.389,81.389,80,80.833,83.333,83.056,60.556,41.111,54.722,70,80.278,84.722,85.278,82.222,81.944,57.778,44.722,51.944,64.444,74.167,80.833,85,81.944,74.722,59.167,49.167,51.667,66.111,77.778,83.056,83.333,87.778,87.778,75,53.889,54.167,83.333,88.056,86.944,86.944,85.278,84.444,83.611,80.278,77.5,88.611,88.333,88.056,86.389,85.833,85.833,83.056,81.111,62.222,89.722,88.333,86.389,85,86.111,84.722,85.278,84.167,0
36.389,85.833,85.556,84.167,87.222,88.056,85.278,35,26.944,77.222,80,85.556,83.611,84.167,84.444,86.667,57.5,35.833,83.611,81.944,83.611,83.611,83.611,85.833,84.444,60.556,40.833,61.111,72.778,75.833,85.278,86.667,85.833,78.333,59.722,45.556,54.444,66.944,75.278,81.111,83.889,82.5,71.944,60.278,49.167,53.889,64.167,77.5,83.056,83.889,89.444,89.722,82.5,55.556,58.611,73.889,90,88.611,88.056,85.278,86.667,85,85.278,75.556,86.667,89.167,87.5,85.556,85.833,85,84.167,82.778,52.778,87.778,86.389,85.556,88.333,86.944,85.833,84.722,82.222,1
35,80,87.5,85.833,85.556,86.111,69.444,33.333,29.167,78.611,78.611,80.833,83.333,81.667,82.778,82.222,42.778,34.722,79.722,80.278,82.222,82.5,84.167,82.5,81.944,51.667,40.556,84.722,84.722,83.889,82.222,84.444,86.111,72.222,57.222,45.833,58.611,70.556,76.389,80.556,84.444,80.833,72.778,62.778,54.167,51.111,63.889,72.5,82.222,84.722,88.056,88.611,90.278,80,49.722,66.944,82.222,89.167,86.389,87.222,84.722,82.5,85.833,45.833,85,85,86.667,88.333,86.667,85.556,86.111,83.611,35.278,83.056,86.944,84.722,85.278,86.111,85.833,86.667,88.611,0
44.722,88.333,86.389,85.833,86.111,86.944,84.167,36.667,27.5,80.556,82.222,85.833,83.889,83.056,83.333,84.444,75.833,36.389,80,84.444,84.444,82.5,82.5,85,82.778,58.611,42.222,60,73.056,75.278,85.833,84.444,86.667,80.833,60,46.667,55,65.556,75.556,81.389,84.722,82.5,75.278,61.944,50,53.889,65.556,74.722,83.611,84.167,88.611,89.167,87.222,59.444,56.667,74.722,88.333,86.667,87.5,88.056,86.111,87.5,86.389,77.778,87.778,88.611,89.167,88.056,88.056,85.833,84.167,82.778,58.056,89.167,88.889,89.167,88.611,87.778,85.556,85.833,84.722,2
55.278,88.333,86.111,85.556,83.333,88.056,86.111,39.722,28.611,77.5,82.222,85.278,83.056,83.889,85,89.167,71.389,37.778,80.556,82.5,84.444,83.056,85.556,87.778,85.556,60.556,43.333,63.611,73.333,88.056,86.667,86.944,85.833,81.944,60.278,47.222,55.833,66.667,75.278,81.944,83.889,83.056,73.889,61.944,52.778,54.167,66.389,76.389,84.444,84.722,88.611,87.5,88.333,59.722,56.111,75.833,90.278,86.667,88.611,85.278,84.722,85,87.222,64.444,86.111,88.889,89.444,86.667,85.833,86.111,83.611,82.778,68.056,88.056,88.056,88.611,88.056,86.389,86.111,86.111,84.444,3
57.5,89.444,85.278,85.556,86.944,86.944,86.389,44.167,31.111,81.389,83.333,85.556,82.778,84.722,84.722,86.111,58.333,39.444,80,83.611,83.889,83.611,85,85.556,86.944,57.5,43.611,65,73.611,88.056,87.778,86.944,85.833,80,59.444,48.333,57.5,67.778,75.833,81.944,84.444,83.889,75.278,63.056,52.222,54.167,65.833,76.389,83.333,83.611,87.778,90,91.111,71.111,56.389,71.389,91.111,89.444,88.333,87.222,88.889,85.278,87.778,63.056,89.167,88.056,90.556,88.333,88.333,85.556,86.944,85,67.5,86.667,89.167,91.111,89.722,89.444,87.5,87.778,85.556,4
81.111,86.667,85.833,87.222,87.222,86.944,84.167,42.778,31.944,82.5,82.222,84.444,84.444,85.278,85.833,85.833,68.333,39.444,81.111,84.167,85,85.278,85,86.111,86.111,58.889,44.722,69.167,76.111,89.722,86.667,88.056,86.944,80.278,61.667,50,59.444,68.889,77.778,82.222,84.167,83.611,75.278,64.167,54.444,56.944,67.5,75.833,83.889,83.333,89.444,89.722,90.278,70.556,59.722,78.889,91.111,88.889,87.5,85.556,88.333,86.944,87.778,68.056,89.167,87.222,89.167,88.889,88.889,86.111,86.944,85,85.833,89.444,89.722,89.444,88.056,87.778,88.611,88.056,85.833,5
55.833,89.167,87.5,87.5,86.944,86.667,86.111,39.722,29.444,81.111,82.222,84.722,82.778,84.167,83.889,86.389,59.444,38.889,80,84.167,84.444,84.722,85.556,85.833,86.389,57.5,43.333,66.944,73.889,87.778,87.222,87.778,86.111,80.833,60.278,48.333,58.889,68.611,77.222,82.5,84.444,83.889,75.278,63.056,53.611,55,66.111,77.222,83.333,84.444,87.778,89.167,90.556,71.111,56.111,71.667,91.389,90.278,87.778,85.833,88.333,85.556,89.167,63.889,88.889,87.778,90.278,88.333,88.333,85.833,86.667,85,67.778,86.944,88.056,89.167,89.444,89.444,86.944,87.778,84.722,6
54.167,89.167,87.222,87.778,88.056,87.778,84.722,37.222,29.444,80.278,84.167,83.333,83.056,83.889,84.722,86.389,59.722,36.389,80.833,83.611,82.222,84.167,86.944,85.833,86.111,55.278,41.944,70,74.444,85.278,88.056,85.833,85.278,75.833,58.056,48.056,58.611,68.889,77.222,81.389,86.111,81.111,75,63.333,53.889,54.444,65.833,74.167,83.333,83.889,87.5,87.778,89.722,70.556,55,69.167,91.111,90.278,88.333,87.222,86.667,84.444,86.389,59.722,86.667,86.389,88.889,88.611,88.056,85.833,86.944,81.944,59.722,86.944,88.333,86.944,87.222,89.722,88.056,87.222,87.778,7
40.556,86.111,89.167,87.222,86.944,85.833,80,35.278,28.889,86.389,82.222,82.5,82.5,81.944,82.5,86.111,49.444,35.833,78.611,82.5,83.333,84.722,85.278,84.722,82.5,55.833,41.944,68.611,71.389,85.278,85.278,84.722,83.889,78.333,58.611,47.5,57.222,69.167,77.222,81.389,84.167,83.889,73.611,63.333,52.5,52.5,65,74.722,81.389,82.5,87.778,87.778,89.722,77.5,51.944,68.056,88.889,90,87.222,87.5,85.556,83.056,86.111,52.778,88.056,86.667,89.722,86.944,86.667,85.278,86.667,83.056,40.833,85,87.222,88.056,86.944,87.778,88.889,87.778,87.778,8
