0,-0.070233,6.9676,5.3188,-0.13448,0,0,0,0,0,0,4.5846,5.6607,11.436,15.416,27.131,0,0,0,0,0,4.5846,11.074,8.9717,18.56,32.73,51.238,0,0,0,0,4.5846,-1.3506,8.8433,10.371,35.118,0,0,0,0,0,4.5846,5.3056,11.436,15.775,0,0,0,0,0,0,6.6337,5.3056,8.9717,23.334,30.97,42.802,133.35,0,0,0,6.6337,5.3056,16.167,23.334,20.65,46.058,0,0,0,0,6.6337,5.3056,16.167,23.334,20.65,42.802,150.02,0,0,0,6.6337,5.3056,8.9717,23.334,30.97,42.802,150.34,0,0,0,2.7238,8.9116,0,0,0,0,0,0,0,0,4.5846,11.074,8.5532,23.334,19.651,61.192,0,0,0,0,2.9207,4.2648,9.5747,0,0,0,0,0,0,0,6.6337,5.3056,9.3044,0,0,0,0,0,0,0,3.4943,7.0557,2.2748,15.063,30.97,59.86,0,0,0,0,3.4943,11.074,8.9717,18.56,21.518,51.325,0,0,0,0,4.5846,6.419,16.167,15.437,33.908,0,0,0,0,0,6.6337,11.101,12.993,0,0,0,0,0,0,F
0,4.5846,5.3056,5.9913,21.854,-0.13448,-0.48728,0,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,42.802,146.67,0,0,0,6.6337,5.3056,17.837,19.164,19.651,0,0,0,0,0,3.4943,7.0557,2.2748,15.063,30.97,46.058,146.67,0,0,0,4.5846,11.101,6.6901,15.775,0,0,0,0,0,0,3.9634,4.2648,5.9913,21.854,0,0,0,0,0,0,4.5846,11.074,8.9717,18.56,32.73,51.238,0,0,0,0,4.2578,3.7468,0,0,0,0,0,0,0,0,4.5846,5.3056,16.167,11.233,27.062,0,0,0,0,0,6.6337,11.101,11.436,11.233,0,0,0,0,0,0,4.5846,7.0557,10.521,15.063,30.97,50.639,150.02,0,0,0,2.9207,11.101,11.436,11.233,20.65,59.86,0,0,0,0,5.1897,12.826,8.8433,24.892,19.651,51.238,0,0,0,0,4.5846,0.44171,16.167,18.56,19.651,61.192,0,0,0,0,4.5846,7.0557,16.696,18.56,27.062,0,0,0,0,0,5.7948,14.622,12.411,15.915,0,0,0,0,0,0,4.5846,11.074,8.9717,11.233,22.251,59.86,146.58,0,0,F
0,-0.070233,6.9676,0,0,0,0,0,0,0,0,8.2633,7.3506,13.87,0,0,0,0,0,0,0,2.6939,7.3506,0,0,0,0,0,0,0,0,-0.070233,4.2648,0,0,0,0,0,0,0,0,2.9207,0,0,0,0,0,0,0,0,0,6.9838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2633,7.3506,0,0,0,0,0,0,0,0,5.1897,6.6192,11.924,10.338,0,0,0,0,0,0,6.6337,11.101,14.695,0,0,0,0,0,0,0,4.5846,11.074,8.9717,18.56,20.65,59.86,0,0,0,0,4.5846,11.074,16.167,11.233,33.908,0,0,0,0,0,4.5846,0.44171,16.167,18.56,33.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
0,3.6535,4.2648,-0.13448,-0.48728,0,0,0,0,0,0,3.4943,11.074,8.9717,23.334,30.97,59.86,146.67,0,0,0,6.6337,6.9676,5.3188,0,0,0,0,0,0,0,6.6337,11.101,15.998,0,0,0,0,0,0,0,6.6337,11.101,6.6901,0,0,0,0,0,0,0,8.2633,5.1345,11.924,10.371,0,0,0,0,0,0,4.5846,0.44171,16.167,11.233,22.251,0,0,0,0,0,3.9634,0,0,0,0,0,0,0,0,0,4.5846,7.0557,2.2748,23.334,20.65,61.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7884,7.3506,11.924,19.164,18.651,62.524,0,0,0,0,5.1897,12.826,17.837,19.164,19.651,51.238,0,0,0,0,4.5846,11.074,16.167,11.233,27.062,0,0,0,0,0,4.5846,7.0557,6.6901,15.775,0,0,0,0,0,0,3.4943,7.0557,8.9717,23.334,30.97,59.86,146.67,0,0,0,4.5846,5.3056,16.167,11.206,29.948,0,0,0,0,F
0,3.6735,6.9676,-0.13448,-0.48728,0,0,0,0,0,0,4.5846,7.0557,8.9717,23.334,20.65,51.238,0,0,0,0,2.9207,12.861,15.998,0,0,0,0,0,0,0,4.5846,0.44171,17.837,10.371,35.118,0,0,0,0,0,4.5846,11.101,6.6901,0,0,0,0,0,0,0,4.5846,-1.3506,8.8433,24.892,31.691,41.697,146.58,0,0,0,4.5846,0.44171,16.167,10.371,35.118,51.238,0,0,0,0,4.2578,0,0,0,0,0,0,0,0,0,4.5846,11.074,16.167,18.56,33.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2578,7.3506,11.924,10.371,35.118,0,0,0,0,0,5.1897,5.1345,17.837,19.164,27.131,0,0,0,0,0,2.7238,5.8081,0,0,0,0,0,0,0,0,4.5846,11.074,8.9717,10.338,27.131,0,0,0,0,0,4.5846,7.0557,10.412,23.334,20.65,51.15,0,0,0,0,4.5846,0.44171,11.436,10.338,27.131,0,0,0,0,F
0,6.6337,5.3056,11.436,11.206,0,0,0,0,0,0,6.6337,11.101,9.2592,0,0,0,0,0,0,0,6.6337,11.101,6.6901,0,0,0,0,0,0,0,4.5846,0.44171,8.9717,19.164,21.518,0,0,0,0,0,2.9207,6.9676,0,0,0,0,0,0,0,0,6.6337,5.3056,6.6901,0,0,0,0,0,0,0,2.9207,6.9676,0,0,0,0,0,0,0,0,6.6337,5.3056,11.924,21.854,0,0,0,0,0,0,4.5846,7.0557,10.521,23.334,20.65,51.15,0,0,0,0,4.5846,11.074,8.9717,23.334,19.651,61.192,146.58,0,0,0,6.6337,5.1345,8.8433,24.892,31.691,41.697,150.34,0,0,0,4.5846,11.074,8.9717,23.334,30.97,42.802,150.02,0,0,0,3.4943,7.0557,16.696,15.063,35.327,42.802,150.02,0,0,0,4.5846,6.419,16.167,11.233,35.118,0,0,0,0,0,5.0263,0,0,0,0,0,0,0,0,0,6.6337,5.3056,5.9913,0,0,0,0,0,0,0,6.9838,1.89,0,0,0,0,0,0,0,F
0,2.9207,5.596,-0.13448,-0.48728,0,0,0,0,0,0,3.4943,11.074,8.9717,23.334,20.65,59.86,159.97,0,0,0,4.5846,7.468,8.8433,24.892,31.691,61.192,161.54,0,0,0,4.5846,7.0557,0.47215,24.892,19.651,51.238,0,0,0,0,6.6337,4.2648,9.5747,0,0,0,0,0,0,0,3.5542,7.468,18.499,14.967,26.15,57.111,150.34,0,0,0,4.5846,7.0557,10.521,23.334,32.73,51.15,0,0,0,0,3.4943,11.074,10.521,23.334,30.97,46.058,159.97,0,0,0,4.5846,7.0557,18.499,14.967,31.691,45.418,146.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9207,4.2648,0,0,0,0,0,0,0,0,4.5846,0.44171,11.436,10.338,0,0,0,0,0,0,2.9207,4.2648,9.5747,0,0,0,0,0,0,0,4.5846,0.44171,16.167,11.233,27.131,0,0,0,0,F
0,6.6337,6.9676,12.895,-0.13448,-0.48728,0,0,0,0,0,4.5846,6.419,16.167,15.437,27.131,0,0,0,0,0,6.6337,11.101,6.6901,0,0,0,0,0,0,0,4.5846,11.074,8.9717,19.164,33.743,51.238,0,0,0,0,6.9838,4.2648,0,0,0,0,0,0,0,0,4.5846,5.3056,16.167,11.233,27.062,0,0,0,0,0,4.5846,5.6607,11.436,15.437,27.131,0,0,0,0,0,6.6337,11.101,6.6901,0,0,0,0,0,0,0,4.5846,11.074,16.167,18.56,20.65,0,0,0,0,0,2.9207,11.101,6.6901,0,0,0,0,0,0,0,2.9207,5.596,0,0,0,0,0,0,0,0,8.7884,12.861,11.924,10.371,35.118,62.524,0,0,0,0,8.7884,12.861,11.924,19.164,19.651,41.697,0,0,0,0,4.4757,8.9116,0,0,0,0,0,0,0,0,4.5846,11.074,8.9717,11.233,35.118,54.073,0,0,0,0,3.4943,7.0557,10.412,6.7474,30.97,51.15,159.97,0,0,0,4.5846,11.074,8.9717,21.286,35.118,0,0,0,0,F
0,6.6337,11.101,5.3188,-0.13448,-0.48728,0,0,0,0,0,3.4943,11.074,8.5532,15.063,35.327,42.802,150.02,0,0,0,6.6337,5.1345,11.924,15.416,0,0,0,0,0,0,4.5846,7.0557,2.2748,15.063,30.97,42.802,146.67,0,0,0,4.5846,5.3056,11.436,20.802,0,0,0,0,0,0,6.6337,5.3056,11.436,11.233,0,0,0,0,0,0,6.6337,11.101,14.695,0,0,0,0,0,0,0,6.9838,0,0,0,0,0,0,0,0,0,4.5846,11.074,8.9717,18.56,22.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,5.6607,16.167,11.233,32.73,51.15,0,0,0,0,6.9838,7.3506,13.87,21.854,0,0,0,0,0,0,5.1897,5.1345,11.924,10.371,0,0,0,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,59.86,159.97,0,0,0,6.6337,11.074,10.78,9.5091,0,0,0,0,0,0,4.5846,11.074,8.9717,23.334,20.65,59.86,159.97,0,0,0,4.5846,6.419,16.167,11.206,27.131,54.073,0,0,0,F
0,2.9207,7.9322,-0.13448,-0.48728,0,0,0,0,0,0,4.5846,11.074,8.9717,15.063,30.97,46.058,146.67,0,0,0,-0.070233,11.101,5.3188,0,0,0,0,0,0,0,4.5846,11.074,8.9717,23.334,20.65,59.86,0,0,0,0,4.5846,11.074,16.167,18.56,33.908,0,0,0,0,0,8.2633,5.608,8.8433,19.164,21.518,0,0,0,0,0,4.5846,0.44171,16.167,11.233,27.131,0,0,0,0,0,3.0463,0,0,0,0,0,0,0,0,0,4.5846,7.0557,8.9717,18.56,20.65,51.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6939,5.1345,8.8433,19.164,19.651,40.592,0,0,0,0,5.1897,12.826,17.837,10.371,21.518,51.238,0,0,0,0,-0.070233,6.9676,14.695,0,0,0,0,0,0,0,4.5846,0.44171,6.6901,20.802,0,0,0,0,0,0,6.6337,5.6607,16.167,11.233,27.062,0,0,0,0,0,4.5846,0.44171,16.167,21.286,27.131,0,0,0,0,F
