0,1.2885,4.9853,10.161,-3.0309,7.678,8.4259,11.128,30.721,25.463,16.224,23.841,59.802,66.488,0,0,0,0,0,H
0,1.2885,4.9853,6.8071,13.729,8.4673,8.4259,26.072,30.721,36.172,32.344,22.167,57.248,60.712,0,0,0,0,0,H
0,1.2885,6.899,10.161,4.4465,6.2422,21.948,26.072,20.076,12.186,37.277,34.077,0,0,0,0,0,0,0,H
0,1.2885,2.6584,6.8071,13.729,-3.1628,9.2546,11.128,30.721,25.463,16.224,46.318,59.802,66.488,0,0,0,0,0,H
0,3.9253,6.899,10.161,-3.0309,7.678,8.4259,26.072,30.721,36.172,32.344,22.167,57.248,77.476,103.56,0,0,0,0,H
0,1.303,0.32775,-4.3456,6.4179,6.0452,8.2549,27.792,20.564,11.403,39.491,48.128,51.771,66.98,0,0,0,0,0,H
0,1.2885,4.9853,10.161,13.729,-3.1628,8.4259,11.128,30.721,36.172,32.344,22.167,57.248,77.476,90.209,0,0,0,0,H
0,1.303,5.7903,-4.3456,4.2197,19.955,12.687,2.0426,24.211,0,0,0,0,0,0,0,0,0,0,H
0,1.2885,6.899,2.9453,4.4465,18.165,12.304,7.4323,23.579,0,0,0,0,0,0,0,0,0,0,H
0,1.2885,2.6584,6.8071,13.729,17.623,11.024,11.128,30.721,25.463,16.224,33.254,59.802,60.712,0,0,0,0,0,H
0,1.2885,2.6584,10.161,13.729,8.4673,8.4259,11.128,30.721,36.172,32.344,22.167,44.06,77.476,90.209,0,0,0,0,H
0,1.303,2.6877,11.705,15.358,8.6411,8.2549,10.979,32.392,37.788,32.948,21.232,33.811,66.98,0,0,0,0,0,H
0,1.303,2.6877,11.705,15.358,-4.9274,8.2549,10.979,32.392,26.008,15.362,47.396,61.012,66.98,0,0,0,0,0,H
0,1.2885,4.9853,10.161,13.729,6.2422,8.4259,26.072,20.076,25.463,16.224,46.993,44.968,0,0,0,0,0,0,H
0,1.2885,2.6584,6.8071,13.729,17.623,-2.9231,11.128,14.532,36.172,32.344,22.167,34.544,77.476,84.894,0,0,0,0,H
0,1.2885,2.6584,6.8071,13.729,-3.1628,8.4259,26.072,20.076,12.186,37.277,46.993,51.221,0,0,0,0,0,0,H
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,11.128,30.721,25.463,16.224,46.318,59.802,77.476,90.209,0,0,0,0,H
0,3.9253,1.67,11.197,3.9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,26.072,30.721,25.463,16.224,22.167,59.802,60.712,90.209,0,0,0,0,H
0,1.303,2.6877,11.705,-4.7533,8.6411,8.2549,10.979,32.392,37.788,15.362,33.243,33.811,60.79,0,0,0,0,0,H
0,3.9771,5.7903,5.1826,4.2197,9.7808,-0.34606,0,0,0,0,0,0,0,0,0,0,0,0,H
0,1.2885,2.6584,6.8071,8.6062,17.623,11.024,11.128,30.721,25.463,16.224,33.254,34.544,60.712,90.209,0,0,0,0,H
0,1.303,2.6877,11.705,-4.7533,6.0452,8.2549,10.979,32.392,26.008,15.362,33.243,61.012,60.79,0,0,0,0,0,H
0,5.2583,4.2666,5.5282,16.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
0,1.2885,2.6584,6.8071,3.4284,17.623,-2.9231,11.128,30.721,25.463,16.224,46.318,59.802,66.488,90.209,0,0,0,0,H
