0,1.303,5.7903,11.705,6.478,6.0452,23.709,27.792,20.564,11.403,15.362,48.128,45.037,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,15.358,-4.9274,8.2549,10.979,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,29.512,21.051,10.62,40.64,49.262,45.106,0,0,0,0,0,0,J
0,1.303,8.3419,11.705,6.6275,5.8481,8.0838,29.512,21.051,10.62,40.64,49.262,62.221,0,0,0,0,0,0,J
0,1.303,2.6877,11.705,15.358,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,32.948,21.232,33.811,66.98,0,0,0,0,0,J
0,1.303,2.6877,11.705,15.358,-4.9274,8.2549,27.792,32.392,26.008,15.362,47.396,61.012,66.98,0,0,0,0,0,J
0,1.303,2.6877,11.705,-4.7533,-4.9274,8.2549,27.792,32.392,26.008,15.362,21.232,61.012,60.79,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,21.232,61.012,60.79,0,0,0,0,0,J
0,1.303,9.7848,13.248,3.9928,5.8481,25.469,16.649,8.0003,34.706,39.381,42.006,0,0,0,0,0,0,0,J
0,1.303,8.3419,-4.3456,4.2197,6.0452,23.709,27.792,20.564,11.403,15.297,34.135,0,0,0,0,0,0,0,J
0,1.303,5.7903,13.248,-6.4756,5.8481,8.0838,29.512,21.051,10.62,14.43,49.262,52.32,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,4.2197,6.0452,23.709,27.792,20.564,11.403,15.297,34.135,0,0,0,0,0,0,0,J
0,1.303,2.6877,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,4.2197,6.0452,23.709,27.792,21.051,10.62,14.43,49.262,52.32,0,0,0,0,0,0,J
0,1.303,2.6877,11.705,-4.7533,-4.9274,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,4.2197,6.0452,23.709,27.792,20.564,11.403,39.491,48.128,51.771,0,0,0,0,0,0,J
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,26.072,32.392,26.008,15.362,21.232,61.012,66.98,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,47.396,61.012,66.98,0,0,0,0,0,J
0,1.303,2.6877,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,21.232,61.012,66.98,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,8.6411,8.2549,27.792,32.392,26.008,15.362,47.396,61.012,60.79,0,0,0,0,0,J
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,26.072,30.721,25.463,16.224,22.167,34.544,77.476,90.209,0,0,0,0,J
0,5.2583,8.3419,2.6842,16.409,9.7808,-1.5922,0,0,0,0,0,0,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.2885,2.6584,10.161,13.729,-3.1628,8.4259,11.128,30.721,36.172,32.344,22.167,57.248,77.476,84.894,0,0,0,0,J
0,1.303,8.3419,11.705,-4.7533,6.0452,8.2549,27.792,20.564,26.008,15.362,23.046,61.012,60.79,0,0,0,0,0,J
0,3.0712,6.899,-2.6786,4.4465,6.2422,21.948,26.072,20.076,25.463,16.224,22.167,34.544,77.476,84.894,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,-4.7533,5.8481,8.0838,29.512,21.051,10.62,40.64,22.251,62.221,0,0,0,0,0,0,J
0,1.2885,6.899,10.161,4.4465,6.2422,21.948,26.072,20.076,12.186,16.224,23.841,59.802,60.712,90.209,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,-4.3456,4.2197,19.955,13.07,6.2119,4.2293,31.6,0,0,0,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,-4.7533,6.0452,8.2549,27.792,20.564,26.008,15.362,23.046,62.221,0,0,0,0,0,0,J
0,1.303,8.3419,-4.3456,4.2197,19.955,23.709,6.8221,3.1876,32.565,0,0,0,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,26.072,30.721,25.463,16.224,22.167,34.544,77.476,90.209,0,0,0,0,J
0,1.303,5.7903,11.705,15.358,-4.9274,8.2549,10.979,32.392,37.788,32.948,21.232,61.012,66.98,0,0,0,0,0,J
0,1.303,5.7903,11.705,6.478,6.0452,23.709,27.792,21.051,10.62,14.43,49.262,45.106,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,15.358,-4.9274,8.2549,10.979,32.392,37.788,32.948,21.232,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,J
0,1.303,8.3419,11.705,3.9928,5.8481,25.469,16.649,8.0003,31.6,0,0,0,0,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,21.232,61.012,60.79,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,10.979,32.392,26.008,15.362,23.046,61.012,60.79,0,0,0,0,0,J
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,47.396,61.012,66.98,0,0,0,0,0,J
