0,1.303,8.3419,-4.3456,4.2197,19.955,23.709,16.215,15.235,30.634,26.264,0,0,0,0,0,0,0,0,B
0,3.9253,6.899,2.9453,4.4465,18.165,21.948,15.782,9.398,12.186,16.164,46.993,0,0,0,0,0,0,0,B
0,1.303,9.7848,-6.0126,3.9928,5.8481,25.469,16.649,7.3015,7.6687,40.433,42.622,0,0,0,0,0,0,0,B
0,1.303,5.7903,-4.3456,4.2197,19.955,12.687,16.215,15.235,30.634,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,11.705,6.478,6.0452,23.709,16.215,8.0003,19.625,14.43,49.262,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,19.955,23.709,16.215,15.19,31.6,34.665,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,6.0452,23.709,16.215,8.0003,10.62,40.64,22.251,52.32,0,0,0,0,0,0,B
0,1.303,-3.8305,2.6842,16.409,4.465,-0.34606,12.4,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,11.705,6.4179,6.0452,23.709,27.792,20.564,11.403,38.329,34.135,0,0,0,0,0,0,0,B
0,4.7352,7.9106,5.0152,8.3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,21.745,25.469,16.649,15.19,31.6,34.665,0,0,0,0,0,0,0,0,B
0,1.303,-3.8305,2.6842,16.409,9.7808,21.314,19.416,0,0,0,0,0,0,0,0,0,0,0,B
0,1.2885,4.9853,10.161,-3.0309,6.2422,8.4259,26.072,30.721,25.463,16.224,23.841,59.802,0,0,0,0,0,0,B
0,1.2885,4.9853,6.8071,13.729,6.2422,8.4259,26.072,30.721,25.463,16.224,22.167,59.802,66.488,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,6.0452,23.709,16.215,8.6991,33.482,39.381,42.006,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,19.955,23.709,16.215,8.6991,9.5682,26.264,0,0,0,0,0,0,0,0,B
0,1.303,5.7903,11.705,-4.7533,8.6411,8.2549,10.979,32.392,26.008,15.362,23.046,61.012,66.98,0,0,0,0,0,B
0,1.303,8.3419,2.6842,16.409,10.117,4.9615,0.90134,25.332,0,0,0,0,0,0,0,0,0,0,B
0,0.22451,1.9424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,3.9771,9.7848,2.4232,18.213,3.6194,-2.8384,0,0,0,0,0,0,0,0,0,0,0,0,B
0,6.4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,-6.0126,3.9928,5.8481,25.469,16.649,8.0003,34.706,39.381,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,4.6254,3.9928,10.117,4.9615,20.995,25.916,0,0,0,0,0,0,0,0,0,0,B
0,3.9771,1.3698,12.999,8.8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,6.0452,12.687,6.8221,28.712,9.5682,26.264,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,4.2197,19.955,23.709,16.215,8.6991,33.482,26.264,41.389,0,0,0,0,0,0,0,B
0,1.303,8.3419,2.6842,16.409,9.7808,5.4794,19.416,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,8.3419,11.705,-4.7533,6.0452,8.2549,29.512,21.051,10.62,14.43,42.006,0,0,0,0,0,0,0,B
0,1.303,8.3419,11.705,-4.7533,5.8481,8.0838,29.512,21.051,10.62,14.43,49.262,0,0,0,0,0,0,0,B
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,20.564,11.403,15.362,23.046,61.012,66.98,0,0,0,0,0,B
0,1.303,8.3419,-4.3456,6.478,5.8481,25.469,29.512,8.0003,8.6185,39.381,42.622,0,0,0,0,0,0,0,B
0,1.303,2.6877,11.705,15.358,8.6411,8.2549,10.979,32.392,37.788,32.948,21.232,33.811,60.79,0,0,0,0,0,B
0,1.303,-5.4308,2.4232,18.213,10.454,4.4435,20.995,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,2.6877,11.705,-4.7533,6.0452,8.2549,27.792,32.392,26.008,15.362,47.396,61.012,66.98,0,0,0,0,0,B
0,3.9253,3.5882,2.9453,14.604,9.4442,12.304,7.4323,9.398,29.669,0,0,0,0,0,0,0,0,0,B
0,1.303,-3.8305,2.6842,16.409,9.7808,5.4794,19.416,0,0,0,0,0,0,0,0,0,0,0,B
0,1.2885,6.899,10.161,4.4465,18.165,21.948,26.072,20.076,12.186,16.224,46.993,44.968,0,0,0,0,0,0,B
0,3.9253,1.67,11.197,3.9543,11.797,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1.303,5.7903,11.705,-4.7533,6.0452,8.2549,27.792,20.564,11.403,39.491,48.128,51.771,0,0,0,0,0,0,B
