0,0.65873,7.0268,3.1416,1.3643,16.156,0.55592,-4.2576,16.43,20.394,20.825,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,20.546,10.348,-0.025737,21.359,13.16,0,0,0,0,0,0,0,0,0,0.6733,5.2801,12.75,-11.053,1.8524,22.307,24.931,-0.72455,-2.5718,13.206,0,0,0,0,0,0,0,0,0,5.947,-0.24545,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,-9.7207,0.9106,19.736,8.5294,21.218,7.9295,0,0,0,0,0,0,0,0,0,0,0,5.1447,9.9125,14.562,-8.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,0.38216,4.7867,-7.1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65873,4.4752,9.6635,1.3643,2.2465,18.785,9.915,0.67308,20.394,13.113,0,0,0,0,0,0,0,0,0,0.65873,4.4752,5.4705,12.503,2.2465,3.3313,21.492,12.538,15.768,26.34,31.05,22.488,36.482,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,0.37945,1.2791,32.184,22.557,0,0,0,0,0,0,0,0.6733,1.4019,6.1749,14.133,-10.491,3.1603,4.5308,26.036,16.312,27.489,32.184,22.557,0,0,0,0,0,0,0,5.947,-0.24545,0.38216,15.358,17.946,8.1465,10.348,-0.025737,0.37945,1.3496,32.184,39.673,0,0,0,0,0,0,0,0.6733,5.2801,11.206,3.7722,2.0494,20.546,-0.08836,21.989,21.359,13.16,24.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,2.5843,1.3643,16.156,7.7635,5.4822,-2.7552,18.228,20.825,0,0,0,0,0,0,0,0,0,5.947,8.4696,0.38216,15.358,17.946,8.1465,10.348,-0.025737,0.37945,26.231,0,0,0,0,0,0,0,0,0,0.6733,6.0851,12.75,-11.053,1.8524,22.307,-0.69858,-4.8384,10.226,22.204,0,0,0,0,0,0,0,0,0,4.0909,0.87851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,3.7722,2.0494,20.546,-0.08836,-3.7968,21.359,21.515,0,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,20.546,10.348,-0.025737,0.37945,26.231,17.115,0,0,0,0,0,0,0,0,0.7904,6.5955,1.0439,0.77359,-5.8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,4.2257,23.212,-0.025737,9.3843,1.2791,17.115,22.557,0,0,0,0,0,0,0,1.4966,6.5955,2.9742,4.4923,5.9821,0.55592,18.453,-2.7552,20.394,25.178,31.05,0,0,0,0,0,0,0,0,2.4269,5.5839,8.1204,-5.8863,2.4436,3.3313,4.6791,24.366,15.768,2.2114,31.05,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.16,24.928,29.772,0,0,0,0,0,0,0,3.3328,7.0268,9.6635,12.503,2.2465,18.785,0.52186,16.43,20.394,13.113,24.312,0,0,0,0,0,0,0,0,0.65873,1.3726,2.1701,6.356,7.1785,18.714,22.085,6.3772,27.547,19.797,4.1547,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-3.7968,10.192,21.515,24.928,0,0,0,0,0,0,0,0,4.0909,8.3756,10.958,4.4923,5.9821,7.7635,9.915,12.538,15.768,19.797,4.1547,7.5278,0,0,0,0,0,0,0,0.68788,9.9125,-9.7207,17.163,6.6553,11.745,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,2.1449,0.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,9.6635,3.6227,2.2465,3.3313,9.915,0.67308,-0.67229,25.178,0,0,0,0,0,0,0,0,0,0.6733,8.4696,11.206,1.1375,2.0494,20.546,10.348,-3.7968,21.359,21.515,0,0,0,0,0,0,0,0,0,2.4269,-6.7459,0.38216,4.7867,-7.1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,3.1603,23.212,13.025,9.3843,26.231,17.115,29.772,0,0,0,0,0,0,0,3.3328,4.4752,9.6635,12.503,-8.7261,4.2784,4.6791,6.3772,8.554,19.797,4.1547,35.713,48.255,0,0,0,0,0,0,0.65873,4.4752,5.4705,6.356,15.524,-9.639,4.6791,6.3772,27.547,19.797,4.1547,11.263,30.293,0,0,0,0,0,0,0.6733,5.2801,11.206,14.133,2.0494,3.1603,10.348,-0.025737,-1.622,26.231,17.115,29.772,0,0,0,0,0,0,0,-1.3022,7.0268,0.64318,13.553,16.156,7.7635,9.915,0.67308,1.1624,2.1463,31.05,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,0.37945,26.231,17.115,0,0,0,0,0,0,0,0,0.65873,4.4752,9.6635,-7.6086,2.2465,3.3313,21.492,12.538,1.1624,2.1463,17.057,22.488,36.482,0,0,0,0,0,0,3.281,-3.5454,0.64318,1.3643,16.156,18.785,21.492,12.538,15.768,2.2114,4.1547,11.263,48.255,0,0,0,0,0,0,3.281,5.5839,-4.7197,1.5912,2.4436,17.025,19.772,22.695,15.223,19.193,4.1547,11.263,48.255,0,0,0,0,0,0,3.281,5.5839,-4.7197,1.5912,2.4436,3.5024,19.772,22.695,15.223,3.0732,5.0891,11.996,46.978,0,0,0,0,0,0,0.6733,5.2801,6.1749,6.961,17.223,-11.431,4.5308,26.036,16.312,1.3496,32.184,22.557,0,0,0,0,0,0,0,3.3328,0.054705,10.958,0.77359,3.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.16,25.544,0,0,0,0,0,0,0,0,0.65873,4.4752,9.6635,12.503,2.2465,3.3313,21.492,12.538,-0.67229,13.113,0,0,0,0,0,0,0,0,G
0,0.65873,1.682,0.64318,4.4923,0.66638,0.55592,-4.2576,0,0,0,0,0,0,0,0,0,0,0,0,0.64416,4.4752,9.6635,12.503,2.0494,20.546,10.348,21.989,-5.0793,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,3.702,2.0494,20.546,-0.08836,17.306,10.192,21.515,0,0,0,0,0,0,0,0,0,0.65873,7.0268,9.6635,1.3643,16.156,7.7635,5.4822,16.43,10.157,0,0,0,0,0,0,0,0,0,0,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,21.492,0.67308,-0.67229,13.113,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,1.1375,6.3187,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2388,-8.3461,14.562,-8.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54215,2.9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,6.3187,17.852,6.1099,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,20.546,10.348,-0.025737,9.3843,26.231,17.115,29.772,0,0,0,0,0,0,0,4.2388,8.4696,0.38216,15.358,0.24357,17.852,13.905,17.306,10.192,13.16,0,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,6.961,-10.491,3.1603,4.5308,26.036,16.312,1.3496,32.184,22.557,0,0,0,0,0,0,0,0.68788,6.0851,2.8387,0.9106,19.736,-0.48004,21.218,7.9295,0,0,0,0,0,0,0,0,0,0,0,5.947,10.156,0.5917,1.9598,-7.1973,11.04,13.905,0,0,0,0,0,0,0,0,0,0,0,0,7.28,-0.54561,0.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5669,2.3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,2.5843,1.3643,16.156,7.7635,0.52186,-2.7552,20.394,0,0,0,0,0,0,0,0,0,0,0.65873,4.4752,9.6635,12.503,-8.7261,3.3313,21.492,0.67308,20.394,13.113,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-11.053,1.8524,22.307,10.782,-0.72455,22.325,13.206,25.544,0,0,0,0,0,0,0,0,4.0909,1.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.16,0,0,0,0,0,0,0,0,0,4.614,7.0268,3.1416,1.3643,2.2465,18.785,21.492,12.538,1.1624,2.2114,4.1547,35.713,48.255,0,0,0,0,0,0,3.3328,7.0268,-6.3867,1.3643,16.156,7.7635,9.915,0.67308,20.394,13.113,0,0,0,0,0,0,0,0,0,4.614,7.0268,0.64318,1.3643,2.2465,18.785,21.492,12.538,15.768,2.2114,4.1547,11.263,48.255,0,0,0,0,0,0,-2.4331,0.35486,0.9042,11.749,14.366,7.3805,1.1321,7.2542,0.27747,25.178,0,0,0,0,0,0,0,0,0,3.281,5.5839,8.1204,-5.8863,2.4436,17.025,19.772,12.538,1.1624,25.178,0,0,0,0,0,0,0,0,0,0.65873,4.4752,-0.50817,12.503,2.2465,3.3313,21.492,12.538,1.1624,2.1463,31.05,22.488,36.482,0,0,0,0,0,0,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,4.6791,24.366,27.547,19.797,4.1547,38.463,30.293,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,7.1785,18.714,4.6791,6.3772,27.547,19.797,5.9684,38.463,36.482,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,23.212,-0.025737,-1.622,26.231,32.184,29.772,0,0,0,0,0,0,0,0.64416,4.4752,9.6635,-7.6086,2.2465,18.785,9.915,7.2089,20.394,13.113,24.312,29.222,0,0,0,0,0,0,0,0.6733,5.2801,-8.0537,1.1375,17.946,0.037939,14.694,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,2.1449,0.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,4.614,0.054705,3.2306,2.0692,7.998,10.336,13.116,16.43,20.394,20.825,0,0,0,0,0,0,0,0,0,0.64416,4.4752,-0.50817,12.503,15.524,4.2784,4.6791,24.366,15.768,2.2114,5.9684,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,-0.99947,14.133,-10.491,3.1603,23.212,13.025,0.37945,26.231,17.115,29.772,0,0,0,0,0,0,0,-0.66316,0.35486,10.958,0.77359,7.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,3.1603,23.212,13.025,0.37945,1.2791,32.184,22.557,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,15.358,0.24357,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,2.1449,0.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,15.358,0.24357,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54215,2.9455,4.3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,8.1465,5.4231,17.306,18.996,21.515,25.544,0,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,3.3313,4.6791,24.366,15.768,2.2114,16.165,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,-8.0537,1.1375,17.946,8.5294,-0.69858,-0.72455,-6.3172,13.206,25.544,0,0,0,0,0,0,0,0,0.65873,4.4752,5.4705,12.503,4.8425,3.3313,9.915,0.67308,9.4169,25.178,17.057,0,0,0,0,0,0,0,0,5.947,2.9515,0.38216,15.358,17.946,8.1465,10.348,13.025,0.37945,1.3496,32.184,39.673,0,0,0,0,0,0,0,0.6733,5.2801,11.206,3.7722,2.0494,20.546,10.348,7.1637,21.359,13.16,24.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,-6.3867,1.3643,2.2465,7.7635,0.52186,16.43,0,0,0,0,0,0,0,0,0,0,0,-0.4198,10.156,12.76,4.7867,0.24357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2388,8.4696,0.38216,5.0812,-8.5502,4.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2388,-0.24545,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,1.8524,22.307,10.782,-0.72455,22.325,13.206,0,0,0,0,0,0,0,0,0,4.614,7.0268,0.64318,1.3643,16.156,7.7635,0.52186,16.43,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,1.1375,17.946,0.037939,14.694,18.183,19.765,22.204,0,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,-9.331,2.0494,20.546,10.348,-0.025737,21.359,0,0,0,0,0,0,0,0,0,0,0.64416,3.6702,8.1204,12.503,15.524,-9.639,4.6791,24.366,15.768,12.301,31.05,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,23.212,13.025,9.3843,1.2791,32.184,29.772,0,0,0,0,0,0,0,3.3328,7.0268,0.64318,13.553,5.9821,-5.2696,13.116,7.8848,0,0,0,0,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,2.2114,5.9684,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,2.0494,20.546,-0.08836,-3.7968,10.226,0,0,0,0,0,0,0,0,0,0,3.281,1.682,3.2306,6.0291,3.5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68788,9.9125,-9.7207,17.163,-0.17923,11.745,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,0.6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,3.1416,13.553,5.9821,16.391,13.116,0,0,0,0,0,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,6.3006,4.6791,24.366,15.768,12.301,31.05,22.488,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,1.8524,22.307,10.782,-4.8384,22.325,13.206,25.544,0,0,0,0,0,0,0,0,-0.074858,1.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-3.7968,10.192,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,15.358,6.3187,11.745,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,8.3756,0.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-3.7968,10.192,21.515,24.928,29.772,0,0,0,0,0,0,0,0.64416,1.3726,5.4705,6.356,15.524,-9.639,4.6791,6.3772,15.768,2.2114,5.9684,22.488,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,-2.5718,27.283,17.173,0,0,0,0,0,0,0,0,0.65873,4.4752,11.206,-9.331,2.0494,3.1603,23.212,13.025,0.37945,12.28,32.184,22.557,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,-1.622,26.231,17.115,0,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.6791,6.3772,27.547,19.797,4.1547,11.263,30.293,0,0,0,0,0,0,5.1447,-8.3461,0.12114,0.12294,-8.5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,7.0268,3.1416,1.3643,2.2465,7.7635,0.52186,20.686,18.228,0,0,0,0,0,0,0,0,0,0,3.3328,7.0268,9.6635,12.503,2.2465,3.3313,21.492,24.366,27.547,19.797,4.1547,11.263,48.255,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,-0.08836,21.989,21.359,13.16,24.928,0,0,0,0,0,0,0,0,0.99888,0.7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,1.1375,17.946,8.1465,-5.3989,7.9071,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,17.163,-0.17923,11.745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4198,8.3756,0.8178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,8.1465,-5.3989,7.9071,0,0,0,0,0,0,0,0,0,0,0,-0.074858,2.1449,3.2306,0.77359,7.998,10.336,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2388,5.2801,11.206,14.133,2.0494,8.1465,13.905,17.038,0,0,0,0,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,7.1785,18.714,4.6791,24.366,15.768,2.2114,5.9684,22.488,36.482,0,0,0,0,0,0,0.65873,4.4752,5.4705,12.503,2.2465,18.785,9.915,0.67308,0.37945,26.231,32.184,29.772,0,0,0,0,0,0,0,0.65873,4.4752,5.4705,6.356,7.1785,18.714,4.6791,6.3772,27.547,19.797,4.1547,38.463,30.293,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,17.223,4.2257,4.5308,26.036,0.37945,27.489,32.184,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,8.1465,-5.3989,7.9071,0,0,0,0,0,0,0,0,0,0,0,1.9374,10.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.947,-0.24545,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
0,0.65873,-5.1456,0.64318,13.553,0.66638,10.336,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3328,4.4752,9.6635,12.503,4.8425,3.3313,4.6791,6.3772,15.768,2.2114,31.05,22.488,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,1.8524,22.307,10.782,-0.72455,22.325,13.206,25.544,0,0,0,0,0,0,0,0,1.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,8.4696,2.7115,15.358,6.3187,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68788,6.0851,-9.7207,0.9106,19.736,-0.48004,14.694,0,0,0,0,0,0,0,0,0,0,0,0,-0.4198,2.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,3.1603,10.348,-0.025737,21.359,13.16,24.928,0,0,0,0,0,0,0,0,0.64416,4.4752,9.6635,1.3643,2.2465,18.785,21.492,24.366,15.768,2.2114,31.05,22.488,0,0,0,0,0,0,0,0.64416,3.6702,5.4705,12.503,4.8425,3.3313,21.492,0.67308,-0.67229,13.113,0,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,23.212,13.025,-1.622,26.231,17.173,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,5.0162,3.1603,4.5308,26.036,16.312,12.28,32.184,22.557,0,0,0,0,0,0,0,0.6733,5.2801,11.206,14.133,2.0494,3.1603,23.212,13.025,0.37945,26.231,17.115,29.772,0,0,0,0,0,0,0,7.28,11.936,0.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5747,0.50169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
